timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6,source
1634156579.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156581.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156582.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156584.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156585.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156587.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156588.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156590.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156591.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.8,0.842,29.0,0.153,229.82,0.845,33.0,0.166,230.68,0.842,30.0,0.155,229.84,0.843,31.0,0.155,230.7,0.844,29.0,0.149,229.8,0.795,55.0,0.305,pfe2
1634156593.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156595.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156596.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156598.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156599.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156601.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156602.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156604.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156605.0,0,0.0,0.0,0.0,0.0,0.0,394.12,230.76,0.841,29.0,0.153,229.9,0.777,53.0,0.296,230.82,0.841,30.0,0.155,229.94,0.792,48.0,0.259,230.77,0.843,29.0,0.149,230.11,0.794,55.0,0.306,pfe2
1634156607.0,0,0.0,0.0,0.0,0.0,0.0,391.18,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156608.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156610.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156612.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156613.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156615.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156616.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156618.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156619.0,0,0.0,0.0,0.0,0.0,0.0,394.12,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156621.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.84,0.842,29.0,0.153,230.1,0.777,54.0,0.297,230.56,0.841,30.0,0.155,229.74,0.793,48.0,0.261,230.53,0.842,29.0,0.149,229.62,0.792,55.0,0.306,pfe2
1634156622.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156624.0,0,0.0,0.0,0.0,0.0,0.0,391.18,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156625.0,0,0.0,0.0,0.0,0.0,0.0,388.24,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156627.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156629.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156630.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156632.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156633.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156635.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156636.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.53,0.842,29.0,0.153,229.62,0.773,54.0,0.302,230.45,0.8,46.0,0.254,229.73,0.79,48.0,0.263,230.65,0.844,29.0,0.149,229.95,0.789,30.0,0.166,pfe2
1634156638.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156639.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156641.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156642.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156644.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156646.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156647.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156649.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156650.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.87,0.842,29.0,0.153,230.17,0.773,54.0,0.303,230.84,0.8,47.0,0.256,230.1,0.818,34.0,0.179,230.85,0.843,29.0,0.149,230.06,0.793,55.0,0.306,pfe2
1634156652.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156653.0,0,0.0,0.0,0.0,0.0,0.0,391.18,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156655.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156656.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156658.0,0,0.0,0.0,0.0,0.0,0.0,394.12,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156659.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156661.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156661.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.74,0.842,29.0,0.153,230.07,0.772,55.0,0.304,230.88,0.799,47.0,0.257,229.93,0.779,51.0,0.281,230.64,0.844,29.0,0.149,229.96,0.792,56.0,0.308,pfe2
1634156702.0,0,0.0,0.0,0.0,0.0,0.0,394.12,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156703.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156705.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156706.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156708.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156709.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156711.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.79,0.842,29.0,0.152,229.73,0.773,54.0,0.303,230.93,0.792,50.0,0.277,230.01,0.778,52.0,0.285,230.79,0.844,29.0,0.149,229.78,0.791,56.0,0.309,pfe2
1634156713.0,0,0.0,0.0,0.0,0.0,0.0,406.06,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156714.0,0,0.0,0.0,0.0,0.0,0.0,403.03,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156716.0,0,0.0,0.0,0.0,0.0,0.0,406.06,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156717.0,0,0.0,0.0,0.0,0.0,0.0,406.06,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156719.0,0,0.0,0.0,0.0,0.0,0.0,406.06,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156720.0,0,0.0,0.0,0.0,0.0,0.0,403.03,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156722.0,0,0.0,0.0,0.0,0.0,0.0,406.06,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156723.0,0,0.0,0.0,0.0,0.0,0.0,400.0,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156725.0,0,0.0,0.0,0.0,0.0,0.0,400.0,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156726.0,0,0.0,0.0,0.0,0.0,0.0,400.0,231.03,0.84,29.0,0.152,229.9,0.773,55.0,0.305,230.71,0.791,50.0,0.278,230.06,0.777,52.0,0.286,230.83,0.843,29.0,0.149,229.55,0.794,54.0,0.297,pfe2
1634156728.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156730.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156731.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156733.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156734.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156736.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156737.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156739.0,0,0.0,0.0,0.0,0.0,0.0,394.12,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156740.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.61,0.804,47.0,0.254,229.41,0.775,55.0,0.305,230.44,0.789,51.0,0.28,229.66,0.809,38.0,0.204,230.43,0.843,28.0,0.149,229.55,0.794,56.0,0.308,pfe2
1634156742.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156743.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156745.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156747.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156748.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156750.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156751.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156753.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156754.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156756.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156756.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.38,0.799,47.0,0.257,229.57,0.775,55.0,0.305,230.16,0.79,51.0,0.281,229.57,0.778,52.0,0.286,230.4,0.843,29.0,0.149,229.83,0.793,56.0,0.308,pfe2
1634156796.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.69,0.787,49.0,0.274,229.82,0.775,55.0,0.304,230.78,0.791,51.0,0.28,229.84,0.778,52.0,0.287,230.47,0.843,28.0,0.149,229.93,0.794,56.0,0.308,pfe2
1634156798.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.69,0.787,49.0,0.274,229.82,0.775,55.0,0.304,230.78,0.791,51.0,0.28,229.84,0.778,52.0,0.287,230.47,0.843,28.0,0.149,229.93,0.794,56.0,0.308,pfe2
1634156800.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.69,0.787,49.0,0.274,229.82,0.775,55.0,0.304,230.78,0.791,51.0,0.28,229.84,0.778,52.0,0.287,230.47,0.843,28.0,0.149,229.93,0.794,56.0,0.308,pfe2
1634156801.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.69,0.787,49.0,0.274,229.82,0.775,55.0,0.304,230.78,0.791,51.0,0.28,229.84,0.778,52.0,0.287,230.47,0.843,28.0,0.149,229.93,0.794,56.0,0.308,pfe2
1634156803.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
1634156804.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
1634156806.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
1634156807.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
1634156809.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
1634156810.0,0,0.0,0.0,0.0,0.0,0.0,397.06,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
1634156812.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.86,0.786,49.0,0.275,229.97,0.775,55.0,0.305,230.32,0.79,51.0,0.282,229.91,0.779,52.0,0.287,230.63,0.844,29.0,0.149,229.74,0.793,56.0,0.311,pfe2
